sample_id,image_path,mask_path,domain,split,base_image_id,base_group_id,source_specimen_group,view,primary_class,visible_multilabel,severity,global_seed,sample_seed,generator_version,config_sha256,base_sha256,image_sha256,mask_sha256,width,height,defect_pixels,mask_area_ratio_image,roi_inside_ratio,pre_transform_mean_abs_delta,bbox_x,bbox_y,bbox_w,bbox_h,training_use,evaluation_eligible,qc_status,human_verified,parameters_json
syn-v1-surface_spot-0088,synthetic/v1/images/surface_spot/syn-v1-surface_spot-0088.jpg,synthetic/v1/masks/surface_spot/syn-v1-surface_spot-0088.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,surface_spot,surface_spot,mild,7809208,1056383484,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,1780812f63a55a05c0f3abe9837bbe061741be3b91d246c1ca8294c0ad52f36e,8714f706ea547f04fa79e91c1412b7c403fe205d93c40f01c0fb6636fad234b3,512,512,49,0.0001869202,1.0000000000,30.0654754639,241,167,8,8,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1056383484,""geometry"":{""rotation_deg"":6.4502,""scale"":0.944706,""translate_x"":3.281206,""translate_y"":5.90995},""instances_pre_transform"":[{""category"":""surface_spot"",""category_id"":2,""count"":1,""radii_px"":[[3.652,2.942]],""recipe_subtype"":""unknown_dark_spot"",""severity"":""mild"",""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.405745,""brightness"":0.977657,""channel_gain_b"":0.982813,""channel_gain_g"":1.034822,""channel_gain_r"":0.98902,""contrast"":0.956774,""noise_sigma"":2.417348,""saturation"":1.060463},""recipe"":[""surface_spot""],""severity"":""mild""}"
syn-v1-surface_spot-0089,synthetic/v1/images/surface_spot/syn-v1-surface_spot-0089.jpg,synthetic/v1/masks/surface_spot/syn-v1-surface_spot-0089.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,surface_spot,surface_spot,mild,7809208,1387339969,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,fcfb038aebb29824a215eb639b0dd91e468d97d740b6c4e9ca556b05404378b5,656c387919ee68a3b317b8bc6314be50cb3cdd87cdcdabd110aac41010547c47,512,512,109,0.0004158020,1.0000000000,39.1437301636,217,113,11,13,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1387339969,""geometry"":{""rotation_deg"":2.245976,""scale"":1.013931,""translate_x"":10.736935,""translate_y"":-10.193295},""instances_pre_transform"":[{""category"":""surface_spot"",""category_id"":2,""count"":1,""radii_px"":[[4.598,5.869]],""recipe_subtype"":""unknown_dark_spot"",""severity"":""mild"",""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.049722,""brightness"":0.996621,""channel_gain_b"":0.962431,""channel_gain_g"":1.01252,""channel_gain_r"":0.978478,""contrast"":0.900519,""noise_sigma"":2.761737,""saturation"":0.970099},""recipe"":[""surface_spot""],""severity"":""mild""}"
syn-v1-surface_spot-0090,synthetic/v1/images/surface_spot/syn-v1-surface_spot-0090.jpg,synthetic/v1/masks/surface_spot/syn-v1-surface_spot-0090.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,surface_spot,surface_spot,mild,7809208,912883771,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,4970186a442e20dfc9ab59550699c2c6c75f2b9f1ea511cb7b9a9fca62ddcfe7,f4cb5bfae704993399423bb9195031d023520c8233be4d22b5929f71f85fc700,512,512,214,0.0008163452,1.0000000000,17.8755016327,180,212,20,14,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":912883771,""geometry"":{""rotation_deg"":3.476668,""scale"":0.933739,""translate_x"":-1.972314,""translate_y"":5.113586},""instances_pre_transform"":[{""category"":""surface_spot"",""category_id"":2,""count"":1,""radii_px"":[[9.268,5.22]],""recipe_subtype"":""unknown_dark_spot"",""severity"":""mild"",""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.645396,""brightness"":1.034149,""channel_gain_b"":0.972454,""channel_gain_g"":0.986929,""channel_gain_r"":1.029077,""contrast"":0.955295,""noise_sigma"":1.587995,""saturation"":0.93899},""recipe"":[""surface_spot""],""severity"":""mild""}"
syn-v1-surface_spot-0091,synthetic/v1/images/surface_spot/syn-v1-surface_spot-0091.jpg,synthetic/v1/masks/surface_spot/syn-v1-surface_spot-0091.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,surface_spot,surface_spot,moderate,7809208,947859945,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,0209c38216d4d2d45273694ea8c6c4fa839c3df08b1d0681c2f50df7912c3d62,b6ae6431a1ae623ea8087b5305489eeb477ed145f8a3ab0bdd8a899fab0dbb2e,512,512,941,0.0035896301,1.0000000000,20.6961193085,159,210,96,48,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":947859945,""geometry"":{""rotation_deg"":5.025346,""scale"":0.981966,""translate_x"":2.185349,""translate_y"":-11.820945},""instances_pre_transform"":[{""category"":""surface_spot"",""category_id"":2,""count"":2,""radii_px"":[[10.481,11.768],[12.762,15.956]],""recipe_subtype"":""unknown_dark_spot"",""severity"":""moderate"",""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.79402,""brightness"":1.052666,""channel_gain_b"":1.018377,""channel_gain_g"":1.023419,""channel_gain_r"":1.019586,""contrast"":0.977786,""noise_sigma"":2.08953,""saturation"":0.976195},""recipe"":[""surface_spot""],""severity"":""moderate""}"
syn-v1-surface_spot-0092,synthetic/v1/images/surface_spot/syn-v1-surface_spot-0092.jpg,synthetic/v1/masks/surface_spot/syn-v1-surface_spot-0092.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,surface_spot,surface_spot,mild,7809208,265004236,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,84bcf6144842dbb23d2b7ec7a50775469e86249155c5c64fb641c12632c2d8d4,30e4ddb6f068c7365e86f3b902f68f58114fcafa296cb08d70a657e5998c139f,512,512,88,0.0003356934,1.0000000000,19.3541660309,214,201,12,9,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":265004236,""geometry"":{""rotation_deg"":0.378963,""scale"":1.030957,""translate_x"":-9.371423,""translate_y"":11.749376},""instances_pre_transform"":[{""category"":""surface_spot"",""category_id"":2,""count"":1,""radii_px"":[[4.323,2.65]],""recipe_subtype"":""unknown_dark_spot"",""severity"":""mild"",""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.879318,""brightness"":1.036688,""channel_gain_b"":1.02347,""channel_gain_g"":0.978452,""channel_gain_r"":1.032594,""contrast"":0.905306,""noise_sigma"":2.971773,""saturation"":1.072902},""recipe"":[""surface_spot""],""severity"":""mild""}"
syn-v1-surface_spot-0093,synthetic/v1/images/surface_spot/syn-v1-surface_spot-0093.jpg,synthetic/v1/masks/surface_spot/syn-v1-surface_spot-0093.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,surface_spot,surface_spot,mild,7809208,1719921179,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,ac2087c1f05b89ac421ab2aad883a3d1165c40b1e1170d2a837934e94b61e785,083e0d8eb5af99fbba2d36dec43fdf3218c1a36e6d0923780376295a0c0175f5,512,512,36,0.0001373291,1.0000000000,14.7886180878,289,200,6,7,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1719921179,""geometry"":{""rotation_deg"":0.392721,""scale"":0.972877,""translate_x"":8.880196,""translate_y"":8.647876},""instances_pre_transform"":[{""category"":""surface_spot"",""category_id"":2,""count"":1,""radii_px"":[[3.798,3.055]],""recipe_subtype"":""unknown_dark_spot"",""severity"":""mild"",""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.061358,""brightness"":1.025393,""channel_gain_b"":0.976025,""channel_gain_g"":0.976594,""channel_gain_r"":1.014379,""contrast"":1.02283,""noise_sigma"":2.176961,""saturation"":1.01951},""recipe"":[""surface_spot""],""severity"":""mild""}"
syn-v1-surface_spot-0094,synthetic/v1/images/surface_spot/syn-v1-surface_spot-0094.jpg,synthetic/v1/masks/surface_spot/syn-v1-surface_spot-0094.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,surface_spot,surface_spot,mild,7809208,1821089789,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,022de2cd765d03afb9229c62c6358c4487c88cbd0693b0df30d88196693a7c02,a7038b0ab564fd34bc2b679f8ba7413581d261f9e889824cc7df073af99445a5,512,512,171,0.0006523132,1.0000000000,23.2390804291,290,175,14,16,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1821089789,""geometry"":{""rotation_deg"":-2.166315,""scale"":1.061308,""translate_x"":-2.617479,""translate_y"":-2.03709},""instances_pre_transform"":[{""category"":""surface_spot"",""category_id"":2,""count"":1,""radii_px"":[[5.385,5.723]],""recipe_subtype"":""unknown_dark_spot"",""severity"":""mild"",""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.483539,""brightness"":1.032076,""channel_gain_b"":1.023681,""channel_gain_g"":1.014413,""channel_gain_r"":0.979055,""contrast"":1.04898,""noise_sigma"":0.302756,""saturation"":0.964997},""recipe"":[""surface_spot""],""severity"":""mild""}"
syn-v1-surface_spot-0095,synthetic/v1/images/surface_spot/syn-v1-surface_spot-0095.jpg,synthetic/v1/masks/surface_spot/syn-v1-surface_spot-0095.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,surface_spot,surface_spot,mild,7809208,1867045829,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,fef1da3e0fc54daa1668ec3fe455e2bb7242b2b3bea623105e78dfe156c6ea4e,6c159dd77f0b5f506debeaba8b293624610cba6ff09261d652e96be387c45957,512,512,186,0.0007095337,1.0000000000,26.4712638855,270,163,20,17,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1867045829,""geometry"":{""rotation_deg"":-6.837772,""scale"":0.93103,""translate_x"":-10.193594,""translate_y"":-5.882338},""instances_pre_transform"":[{""category"":""surface_spot"",""category_id"":2,""count"":1,""radii_px"":[[7.929,7.265]],""recipe_subtype"":""unknown_dark_spot"",""severity"":""mild"",""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.710434,""brightness"":1.013295,""channel_gain_b"":0.969399,""channel_gain_g"":0.997959,""channel_gain_r"":1.01377,""contrast"":0.993724,""noise_sigma"":1.741347,""saturation"":1.049193},""recipe"":[""surface_spot""],""severity"":""mild""}"
syn-v1-surface_spot-0096,synthetic/v1/images/surface_spot/syn-v1-surface_spot-0096.jpg,synthetic/v1/masks/surface_spot/syn-v1-surface_spot-0096.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,surface_spot,surface_spot,mild,7809208,452989497,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,0c0ec93dcf477e757fffb553b710673e30b0cf78939e9e0aeea8d4214062705f,5de8a1ff28c1617057ba70fd2e43e578edbdaff8ca3e931855651b3d108dc830,512,512,170,0.0006484985,1.0000000000,17.0497512817,171,207,11,22,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":452989497,""geometry"":{""rotation_deg"":2.075456,""scale"":0.94797,""translate_x"":-2.658024,""translate_y"":-1.115097},""instances_pre_transform"":[{""category"":""surface_spot"",""category_id"":2,""count"":1,""radii_px"":[[9.733,13.913]],""recipe_subtype"":""unknown_dark_spot"",""severity"":""mild"",""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.806129,""brightness"":0.941257,""channel_gain_b"":0.968142,""channel_gain_g"":0.987465,""channel_gain_r"":0.99933,""contrast"":1.056783,""noise_sigma"":2.733203,""saturation"":0.982699},""recipe"":[""surface_spot""],""severity"":""mild""}"
syn-v1-surface_spot-0097,synthetic/v1/images/surface_spot/syn-v1-surface_spot-0097.jpg,synthetic/v1/masks/surface_spot/syn-v1-surface_spot-0097.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,surface_spot,surface_spot,mild,7809208,1021753912,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,a2e7d8809a126ed7b48c4247c303992ad87feb906202a386d78690ce87d5eccd,ee9971d2ad82913592569692f6f24148eb0b398c6c011d10e3cc56becf3601e9,512,512,72,0.0002746582,1.0000000000,10.3515977859,279,173,11,9,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1021753912,""geometry"":{""rotation_deg"":-4.094112,""scale"":1.027392,""translate_x"":-6.19397,""translate_y"":-10.746414},""instances_pre_transform"":[{""category"":""surface_spot"",""category_id"":2,""count"":1,""radii_px"":[[3.707,2.309]],""recipe_subtype"":""unknown_dark_spot"",""severity"":""mild"",""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.107013,""brightness"":0.936693,""channel_gain_b"":0.966457,""channel_gain_g"":0.979221,""channel_gain_r"":1.032361,""contrast"":1.021258,""noise_sigma"":2.595719,""saturation"":1.058803},""recipe"":[""surface_spot""],""severity"":""mild""}"
syn-v1-surface_spot-0098,synthetic/v1/images/surface_spot/syn-v1-surface_spot-0098.jpg,synthetic/v1/masks/surface_spot/syn-v1-surface_spot-0098.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,surface_spot,surface_spot,mild,7809208,636830978,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,546e17c44a08b93adfe6fd370eec05d6344d77f4c578fd50c894d94f2348426d,3f9b92f70794dc8669ec479e97d79a82c4947f0bd270874003ee16700edf5e0e,512,512,137,0.0005226135,1.0000000000,11.8289089203,230,169,13,14,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":636830978,""geometry"":{""rotation_deg"":-0.470534,""scale"":1.076678,""translate_x"":5.192684,""translate_y"":-4.016961},""instances_pre_transform"":[{""category"":""surface_spot"",""category_id"":2,""count"":1,""radii_px"":[[3.664,4.087]],""recipe_subtype"":""unknown_dark_spot"",""severity"":""mild"",""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.424052,""brightness"":0.977422,""channel_gain_b"":1.01707,""channel_gain_g"":0.980715,""channel_gain_r"":1.001734,""contrast"":0.919791,""noise_sigma"":1.764066,""saturation"":0.929603},""recipe"":[""surface_spot""],""severity"":""mild""}"
syn-v1-surface_spot-0099,synthetic/v1/images/surface_spot/syn-v1-surface_spot-0099.jpg,synthetic/v1/masks/surface_spot/syn-v1-surface_spot-0099.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,surface_spot,surface_spot,mild,7809208,2137488458,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,8f79072ec7a314e214213b08b4a6daeff3b9faef75c02cb7ea1c6359bed7ddfa,06121a1cb6e2a1e8d9363110d4669e80556bb8235e16a91eb5e9fc31f7e3fa55,512,512,190,0.0007247925,1.0000000000,32.5432090759,172,126,17,14,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":2137488458,""geometry"":{""rotation_deg"":0.614322,""scale"":1.076246,""translate_x"":4.740589,""translate_y"":-4.480471},""instances_pre_transform"":[{""category"":""surface_spot"",""category_id"":2,""count"":1,""radii_px"":[[6.281,5.823]],""recipe_subtype"":""unknown_dark_spot"",""severity"":""mild"",""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.177681,""brightness"":1.059441,""channel_gain_b"":0.979021,""channel_gain_g"":1.022957,""channel_gain_r"":1.005558,""contrast"":0.983504,""noise_sigma"":1.397116,""saturation"":1.041836},""recipe"":[""surface_spot""],""severity"":""mild""}"
syn-v1-discoloration-0000,synthetic/v1/images/discoloration/syn-v1-discoloration-0000.jpg,synthetic/v1/masks/discoloration/syn-v1-discoloration-0000.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,discoloration,discoloration,mild,7809208,1777203248,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,33f271993c4a107f8fd63803a651d24ca798c3dea4dc6efd4a76e630b7b722c7,2d91797495cb699fbca6064bdd5ef0e370b072935213a52d9d2c74db38cf60ff,512,512,4133,0.0157661438,1.0000000000,3.6986618042,251,174,71,74,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1777203248,""geometry"":{""rotation_deg"":-3.194225,""scale"":1.045083,""translate_x"":-10.053615,""translate_y"":-1.520357},""instances_pre_transform"":[{""category"":""discoloration"",""category_id"":3,""recipe_subtype"":""broad_color_shift"",""severity"":""mild"",""span_px"":[81.898,35.72],""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.752691,""brightness"":1.036179,""channel_gain_b"":1.030331,""channel_gain_g"":0.961034,""channel_gain_r"":0.995694,""contrast"":1.00844,""noise_sigma"":2.709062,""saturation"":1.007729},""recipe"":[""discoloration""],""severity"":""mild""}"
syn-v1-discoloration-0001,synthetic/v1/images/discoloration/syn-v1-discoloration-0001.jpg,synthetic/v1/masks/discoloration/syn-v1-discoloration-0001.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,discoloration,discoloration,moderate,7809208,874215640,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,6ab4e3229a19de93cd9459b666eb0fd8c8ba00abe9f67cdc002139d8e7729005,be9763525416bb8dbb164915eedbf43bc01fa6fe35205eb1530f74e11036c4be,512,512,7928,0.0302429199,1.0000000000,6.8001441956,165,170,124,81,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":874215640,""geometry"":{""rotation_deg"":3.71311,""scale"":0.975252,""translate_x"":10.236189,""translate_y"":1.815438},""instances_pre_transform"":[{""category"":""discoloration"",""category_id"":3,""recipe_subtype"":""broad_color_shift"",""severity"":""moderate"",""span_px"":[89.717,83.206],""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.215512,""brightness"":0.948721,""channel_gain_b"":0.968438,""channel_gain_g"":1.037719,""channel_gain_r"":1.028056,""contrast"":1.018963,""noise_sigma"":1.031854,""saturation"":0.946298},""recipe"":[""discoloration""],""severity"":""moderate""}"
syn-v1-discoloration-0002,synthetic/v1/images/discoloration/syn-v1-discoloration-0002.jpg,synthetic/v1/masks/discoloration/syn-v1-discoloration-0002.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,discoloration,discoloration,mild,7809208,616140054,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,feb05a6769a2a9885c2fc8c9a2dfbf9d498f7ee1e06b84ba91d080f83c26982d,5bf293588efae5786d2caab73dab025dab30467a472802b74456383c5b2f4825,512,512,2737,0.0104408264,1.0000000000,7.9346947670,231,114,73,55,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":1,""effective_seed"":616244783,""geometry"":{""rotation_deg"":2.814197,""scale"":0.93371,""translate_x"":-7.230843,""translate_y"":-6.274682},""instances_pre_transform"":[{""category"":""discoloration"",""category_id"":3,""recipe_subtype"":""broad_color_shift"",""severity"":""mild"",""span_px"":[80.174,30.04],""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.678352,""brightness"":0.96271,""channel_gain_b"":0.995057,""channel_gain_g"":1.016365,""channel_gain_r"":1.01129,""contrast"":1.074354,""noise_sigma"":0.1897,""saturation"":1.035217},""recipe"":[""discoloration""],""severity"":""mild""}"
syn-v1-discoloration-0003,synthetic/v1/images/discoloration/syn-v1-discoloration-0003.jpg,synthetic/v1/masks/discoloration/syn-v1-discoloration-0003.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,discoloration,discoloration,severe,7809208,1366720234,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,4ab1ad280ce670b8aaa9c9f70886a206d4b59fd22ed120891145b156e8840537,bfe65fa3fb0419fff36f54f9a94e8b34e1fdbee848b5e510e41f58294bed1306,512,512,8795,0.0335502625,1.0000000000,7.8390765190,196,103,118,117,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1366720234,""geometry"":{""rotation_deg"":-3.9773,""scale"":1.01737,""translate_x"":1.416822,""translate_y"":-8.653057},""instances_pre_transform"":[{""category"":""discoloration"",""category_id"":3,""recipe_subtype"":""broad_color_shift"",""severity"":""severe"",""span_px"":[133.327,130.006],""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.20558,""brightness"":1.011905,""channel_gain_b"":1.007995,""channel_gain_g"":1.003143,""channel_gain_r"":0.964946,""contrast"":1.055911,""noise_sigma"":2.287719,""saturation"":1.042015},""recipe"":[""discoloration""],""severity"":""severe""}"
syn-v1-discoloration-0004,synthetic/v1/images/discoloration/syn-v1-discoloration-0004.jpg,synthetic/v1/masks/discoloration/syn-v1-discoloration-0004.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,discoloration,discoloration,severe,7809208,699954229,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,e61fb7c4e8b4eee85724fab3c4f5a430e224fc54bf0a1bc05780c94357474e97,9d9341e0f538d42a1631eba19ee0bf88d2f33ee27cc03e59ca5b67df30674f2d,512,512,11509,0.0439033508,1.0000000000,7.5018649101,153,101,145,108,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":699954229,""geometry"":{""rotation_deg"":4.805075,""scale"":0.984732,""translate_x"":-2.24023,""translate_y"":-2.952741},""instances_pre_transform"":[{""category"":""discoloration"",""category_id"":3,""recipe_subtype"":""broad_color_shift"",""severity"":""severe"",""span_px"":[151.271,117.261],""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.49805,""brightness"":0.986839,""channel_gain_b"":0.976083,""channel_gain_g"":1.005856,""channel_gain_r"":1.005457,""contrast"":1.096112,""noise_sigma"":0.085516,""saturation"":1.059697},""recipe"":[""discoloration""],""severity"":""severe""}"
syn-v1-discoloration-0005,synthetic/v1/images/discoloration/syn-v1-discoloration-0005.jpg,synthetic/v1/masks/discoloration/syn-v1-discoloration-0005.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,discoloration,discoloration,moderate,7809208,1522691829,1.1.0,8b2f54d280edcdcf51b05acce605bc5cba56bcf2e9d09ba6f3bef47f0bfaac21,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,e1548618f92fd7f089f86035c7c9984aabc2148bbd816c8274404ea0ac82e968,0c05191174546517fcd396855df93945ea08b6a19078db3704c30d98e293d282,512,512,6659,0.0254020691,1.0000000000,7.9449095726,210,92,87,112,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1522691829,""geometry"":{""rotation_deg"":5.279096,""scale"":1.055455,""translate_x"":5.905142,""translate_y"":-4.373248},""instances_pre_transform"":[{""category"":""discoloration"",""category_id"":3,""recipe_subtype"":""broad_color_shift"",""severity"":""moderate"",""span_px"":[107.863,70.026],""surface"":""metal_tab""}],""photometric"":{""blur_radius"":0.23835,""brightness"":0.943494,""channel_gain_b"":1.011315,""channel_gain_g"":0.983063,""channel_gain_r"":0.973362,""contrast"":1.002896,""noise_sigma"":0.825909,""saturation"":0.970047},""recipe"":[""discoloration""],""severity"":""moderate""}"
