sample_id,image_path,mask_path,domain,split,base_image_id,base_group_id,source_specimen_group,view,primary_class,visible_multilabel,severity,global_seed,sample_seed,generator_version,config_sha256,base_sha256,image_sha256,mask_sha256,width,height,defect_pixels,mask_area_ratio_image,roi_inside_ratio,pre_transform_mean_abs_delta,bbox_x,bbox_y,bbox_w,bbox_h,training_use,evaluation_eligible,qc_status,human_verified,parameters_json
syn-v1-450-scratch-0022,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0022.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0022.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,moderate,7809250,1362805196,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,30253e7f2949d0a4818fe3d132400f89006685f82c72036aebe82e8559818255,efe06d8cec414d5a35a8c23c06b5955c975db79a910818529e34b9fdd4fd716a,512,512,245,0.0009346008,1.0000000000,24.9655170441,285,89,8,80,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1362805196,""geometry"":{""rotation_deg"":-7.751365,""scale"":1.052097,""translate_x"":9.403514,""translate_y"":7.991113},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":1,""length_px"":[73.98],""severity"":""moderate"",""surface"":""metal_tab"",""width_px"":[2.092]}],""photometric"":{""blur_radius"":0.291289,""brightness"":0.980205,""channel_gain_b"":0.970946,""channel_gain_g"":1.026787,""channel_gain_r"":1.008546,""contrast"":0.912229,""noise_sigma"":1.296497,""saturation"":0.961649},""recipe"":[""scratch""],""severity"":""moderate""}"
syn-v1-450-scratch-0023,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0023.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0023.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,7809250,856728263,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,9cd977c334feb08eefdc2a3f43b44f709f54312e7a07d7b307a052295fd23cf4,729d86febb3e5beb210486a18c027ae933d1de04852ead6db40287079ec203bd,512,512,199,0.0007591248,1.0000000000,13.6683673859,162,103,51,73,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":856728263,""geometry"":{""rotation_deg"":-1.121795,""scale"":1.004686,""translate_x"":8.817551,""translate_y"":-4.028182},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":1,""length_px"":[85.212],""severity"":""mild"",""surface"":""metal_tab"",""width_px"":[1.863]}],""photometric"":{""blur_radius"":0.803412,""brightness"":1.007788,""channel_gain_b"":0.980315,""channel_gain_g"":1.007935,""channel_gain_r"":1.003893,""contrast"":0.906126,""noise_sigma"":1.796766,""saturation"":0.967087},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v1-450-scratch-0024,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0024.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0024.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,7809250,1811209276,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,7a059cdef4109652f1a04141e1840d9ef2484506428cfac58379190a350d5a76,8f7de464d0fee224468b417feba741667df0f8a1f2f2a6217efc58c51bb446da,512,512,178,0.0006790161,1.0000000000,17.5794868469,191,127,74,46,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1811209276,""geometry"":{""rotation_deg"":-2.549884,""scale"":0.938389,""translate_x"":0.962309,""translate_y"":-3.769136},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":1,""length_px"":[90.139],""severity"":""mild"",""surface"":""metal_tab"",""width_px"":[1.46]}],""photometric"":{""blur_radius"":0.461106,""brightness"":0.956801,""channel_gain_b"":1.017381,""channel_gain_g"":1.033754,""channel_gain_r"":1.03362,""contrast"":1.018989,""noise_sigma"":0.034258,""saturation"":0.97551},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v1-450-scratch-0025,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0025.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0025.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,7809250,1739172415,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,51ce86ec1ed095157f0c7313bd7141490ba2f6a177f7499c2c32a8224e7d02fd,c463a6f4dd9c64b8fd480cdca5dcc9f2e1ca46e568f0a26028d09a3be63c6ded,512,512,197,0.0007514954,1.0000000000,17.6590900421,166,107,47,64,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1739172415,""geometry"":{""rotation_deg"":-6.133818,""scale"":1.053912,""translate_x"":9.802717,""translate_y"":-8.982715},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":1,""length_px"":[70.838],""severity"":""mild"",""surface"":""metal_tab"",""width_px"":[1.55]}],""photometric"":{""blur_radius"":0.314055,""brightness"":1.038966,""channel_gain_b"":0.980461,""channel_gain_g"":0.983084,""channel_gain_r"":0.984283,""contrast"":1.047715,""noise_sigma"":1.170022,""saturation"":0.980873},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v1-450-scratch-0026,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0026.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0026.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,moderate,7809250,1584309396,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,0a87083c78e326097f3d427b8bdc37cf48b82e39531290730be6a80d5742aab8,c5916f015830ffa962711ed804758ddfcaf932774925f1f5b728bbd22704e709,512,512,596,0.0022735596,1.0000000000,20.4976387024,198,112,81,112,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1584309396,""geometry"":{""rotation_deg"":-0.231453,""scale"":0.970067,""translate_x"":-9.191575,""translate_y"":11.21883},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":2,""length_px"":[113.018,80.604],""severity"":""moderate"",""surface"":""metal_tab"",""width_px"":[1.828,3.119]}],""photometric"":{""blur_radius"":0.279072,""brightness"":0.943333,""channel_gain_b"":1.020829,""channel_gain_g"":0.982096,""channel_gain_r"":1.02098,""contrast"":0.993471,""noise_sigma"":0.588058,""saturation"":1.004507},""recipe"":[""scratch""],""severity"":""moderate""}"
syn-v1-450-scratch-0027,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0027.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0027.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,moderate,7809250,229138481,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,54396a5f7839e9034169eedcba25c850cc07346ed5341ccfbcaedfebfef7db85,fcdd36dfe22a185864b7b287a826d701a11c34a7a340c5c0fd7a2107e88b458f,512,512,226,0.0008621216,1.0000000000,9.5330114365,189,83,66,25,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":229138481,""geometry"":{""rotation_deg"":-7.811973,""scale"":1.04985,""translate_x"":-0.579413,""translate_y"":6.900158},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":1,""length_px"":[65.307],""severity"":""moderate"",""surface"":""metal_tab"",""width_px"":[2.25]}],""photometric"":{""blur_radius"":0.882328,""brightness"":1.022216,""channel_gain_b"":1.030872,""channel_gain_g"":1.012724,""channel_gain_r"":1.011283,""contrast"":1.024661,""noise_sigma"":1.656923,""saturation"":1.054682},""recipe"":[""scratch""],""severity"":""moderate""}"
syn-v1-450-scratch-0028,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0028.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0028.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,7809250,368733273,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,e67c7d49c494d19f8052cb74ff40f5e54adcfe100e36a8ac46dd8c97d9880242,3350eef502a364a7b48739f73d358add2d67cde3d15f0da37880c7937edbf468,512,512,329,0.0012550354,1.0000000000,16.9935283661,182,157,105,56,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":368733273,""geometry"":{""rotation_deg"":-2.506528,""scale"":1.022358,""translate_x"":-2.452612,""translate_y"":9.992215},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":1,""length_px"":[112.872],""severity"":""mild"",""surface"":""metal_tab"",""width_px"":[1.761]}],""photometric"":{""blur_radius"":0.659143,""brightness"":0.932987,""channel_gain_b"":0.986019,""channel_gain_g"":1.021568,""channel_gain_r"":0.970061,""contrast"":1.071096,""noise_sigma"":0.407912,""saturation"":0.976406},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v1-450-scratch-0029,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0029.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0029.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,7809250,1538917969,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,f2e36e119262767f4906ca55f9caca4733c58c2dc5246a715d2ab1820c6f3771,8763313e161c8e30a0729ad8b01c06f8ce282d2d87c916113620947d0d76102b,512,512,153,0.0005836487,1.0000000000,11.9454545975,248,121,10,46,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1538917969,""geometry"":{""rotation_deg"":7.126627,""scale"":0.951274,""translate_x"":10.284273,""translate_y"":-10.214046},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":1,""length_px"":[47.802],""severity"":""mild"",""surface"":""metal_tab"",""width_px"":[1.247]}],""photometric"":{""blur_radius"":0.593485,""brightness"":0.97508,""channel_gain_b"":1.032718,""channel_gain_g"":0.998835,""channel_gain_r"":1.011165,""contrast"":1.054198,""noise_sigma"":0.780587,""saturation"":1.01768},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v1-450-scratch-0030,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0030.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0030.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,moderate,7809250,1368704564,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,fc661bf2014fe20c3171d1ebcf717ddff72e2c3a9acaaf6c089d6a0f970f962c,7fdf52b377024c5042806f01578c7534c54e7b61b515373d1837bf99b4955529,512,512,487,0.0018577576,1.0000000000,21.7804050446,181,135,104,102,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1368704564,""geometry"":{""rotation_deg"":6.704935,""scale"":0.933414,""translate_x"":0.48038,""translate_y"":-8.058949},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":2,""length_px"":[92.136,116.108],""severity"":""moderate"",""surface"":""metal_tab"",""width_px"":[1.888,1.403]}],""photometric"":{""blur_radius"":0.37176,""brightness"":1.037115,""channel_gain_b"":0.990064,""channel_gain_g"":0.981782,""channel_gain_r"":0.992561,""contrast"":1.012833,""noise_sigma"":0.343375,""saturation"":1.015796},""recipe"":[""scratch""],""severity"":""moderate""}"
syn-v1-450-scratch-0031,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0031.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0031.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,moderate,7809250,1635714763,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,128c2b361b7be99537cea9c37656236dfd3ab7c47cab8b5098e9bad1eeb6ebef,65f1fbb44e4418f27f1cf967f155c63bae8fcfb84e7e541371af00e3b39108ca,512,512,173,0.0006599426,1.0000000000,18.7654323578,216,111,76,58,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1635714763,""geometry"":{""rotation_deg"":-5.386078,""scale"":1.03639,""translate_x"":-5.547774,""translate_y"":-3.633475},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":1,""length_px"":[89.196],""severity"":""moderate"",""surface"":""metal_tab"",""width_px"":[2.339]}],""photometric"":{""blur_radius"":0.823161,""brightness"":0.946394,""channel_gain_b"":1.028346,""channel_gain_g"":0.979975,""channel_gain_r"":1.033706,""contrast"":1.021175,""noise_sigma"":0.690316,""saturation"":0.985205},""recipe"":[""scratch""],""severity"":""moderate""}"
syn-v1-450-scratch-0032,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0032.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0032.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,moderate,7809250,1553741482,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,e0ffd054a8030067393dd5d657f733b49dc71c1c92caa84354755cf5432d6e0e,80f678e8a637d9d2b85316b352debc62f0cbe6a9fa9f9d173e055ed100266563,512,512,706,0.0026931763,1.0000000000,22.6238536835,203,129,105,114,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1553741482,""geometry"":{""rotation_deg"":3.67159,""scale"":0.953844,""translate_x"":-11.189614,""translate_y"":0.117638},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":2,""length_px"":[82.024,126.479],""severity"":""moderate"",""surface"":""metal_tab"",""width_px"":[3.317,3.264]}],""photometric"":{""blur_radius"":0.180173,""brightness"":0.976848,""channel_gain_b"":0.964046,""channel_gain_g"":1.027414,""channel_gain_r"":1.016,""contrast"":1.038177,""noise_sigma"":2.268952,""saturation"":1.05881},""recipe"":[""scratch""],""severity"":""moderate""}"
syn-v1-450-scratch-0033,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0033.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0033.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,7809250,1310927353,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,8e2645143298c575074ca52afdbeb16c773037fb00fbd6387051c1a3dfc6ebad,3439bb9ef11642cd477ebb354a6e03435b8e027e690a47f58d03aeda5c40ebc9,512,512,69,0.0002632141,1.0000000000,32.4269676208,172,151,91,10,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1310927353,""geometry"":{""rotation_deg"":6.172225,""scale"":0.928365,""translate_x"":-4.161218,""translate_y"":10.353054},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":1,""length_px"":[98.02],""severity"":""mild"",""surface"":""metal_tab"",""width_px"":[1.794]}],""photometric"":{""blur_radius"":0.027396,""brightness"":0.933053,""channel_gain_b"":0.983164,""channel_gain_g"":0.995963,""channel_gain_r"":1.035579,""contrast"":1.012079,""noise_sigma"":0.618513,""saturation"":1.069275},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v1-450-scratch-0034,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0034.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0034.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,7809250,274874269,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,65177c82941d25ee0dc23605f08c75d50ac6a5c52a528a4346d33ad39a140fbc,2a1009166827852178c23daf0a2b2f683ab72dd106faaac76bde2d322dff1f03,512,512,154,0.0005874634,1.0000000000,27.8802394867,198,132,87,62,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":274874269,""geometry"":{""rotation_deg"":0.58145,""scale"":0.940312,""translate_x"":-2.636989,""translate_y"":4.907615},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":1,""length_px"":[109.289],""severity"":""mild"",""surface"":""metal_tab"",""width_px"":[1.432]}],""photometric"":{""blur_radius"":0.517114,""brightness"":1.035801,""channel_gain_b"":1.039785,""channel_gain_g"":0.983357,""channel_gain_r"":0.971681,""contrast"":1.065506,""noise_sigma"":0.864864,""saturation"":1.013553},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v1-450-scratch-0035,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0035.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0035.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,severe,7809250,997505452,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,569e08c0a21829c90f674a4e2387125936fd600abe8fda5a5a56f4b74f6643a5,cc79a263a391e067bad45be69212413239d98e90d61ff60b5b436672f047741c,512,512,1143,0.0043601990,1.0000000000,30.1582870483,199,117,107,121,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":997505452,""geometry"":{""rotation_deg"":-2.314774,""scale"":1.035814,""translate_x"":-6.892372,""translate_y"":-9.433896},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":3,""length_px"":[89.627,89.006,87.367],""severity"":""severe"",""surface"":""metal_tab"",""width_px"":[3.475,2.559,4.537]}],""photometric"":{""blur_radius"":0.413327,""brightness"":0.956491,""channel_gain_b"":0.971796,""channel_gain_g"":1.036987,""channel_gain_r"":0.988347,""contrast"":0.97622,""noise_sigma"":1.950235,""saturation"":0.975385},""recipe"":[""scratch""],""severity"":""severe""}"
syn-v1-450-scratch-0036,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0036.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0036.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,moderate,7809250,78169617,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,0361860d7840809ab29a5901733af599c663afc4adfb77e5d8a20f34d0319123,a7437194a5fa79d19bb79734c499b230648d85a05cf205119ecca8848eebbdcd,512,512,199,0.0007591248,1.0000000000,27.2304344177,213,138,62,69,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":1,""effective_seed"":78274346,""geometry"":{""rotation_deg"":-0.817055,""scale"":0.930704,""translate_x"":-9.484973,""translate_y"":-8.886017},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":1,""length_px"":[95.776],""severity"":""moderate"",""surface"":""metal_tab"",""width_px"":[2.948]}],""photometric"":{""blur_radius"":0.718427,""brightness"":1.007196,""channel_gain_b"":1.03236,""channel_gain_g"":0.976916,""channel_gain_r"":0.991394,""contrast"":0.980941,""noise_sigma"":2.384884,""saturation"":0.998033},""recipe"":[""scratch""],""severity"":""moderate""}"
syn-v1-450-scratch-0037,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0037.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0037.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,7809250,35808851,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,fd3c7e6e5e788cb8ef58a2cda400c09c7089d4b5408bbc25826374862c7eccb9,7bf9f494d632c063bbae78dd649e29d4d56c6803530c8368e95602259d435ae5,512,512,310,0.0011825562,1.0000000000,29.8560886383,223,169,69,35,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":35808851,""geometry"":{""rotation_deg"":3.037644,""scale"":1.056947,""translate_x"":10.366504,""translate_y"":-10.076278},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":1,""length_px"":[70.385],""severity"":""mild"",""surface"":""metal_tab"",""width_px"":[2.246]}],""photometric"":{""blur_radius"":0.24536,""brightness"":1.048758,""channel_gain_b"":0.98247,""channel_gain_g"":1.003238,""channel_gain_r"":1.020558,""contrast"":0.967701,""noise_sigma"":1.519251,""saturation"":0.984238},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v1-450-scratch-0038,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0038.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0038.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,moderate,7809250,1920391689,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,a3b14302ffe1df308f3f0797d91a9fc326ad5fcf10a85bb3acdfc2f1a0054932,287bbac66d0f49aa05bb502f0aced054c3156b402b63a0c52dac3a9fe15d01c7,512,512,233,0.0008888245,1.0000000000,19.1174240112,217,129,45,67,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1920391689,""geometry"":{""rotation_deg"":-0.69454,""scale"":0.924824,""translate_x"":3.42436,""translate_y"":1.417607},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":2,""length_px"":[78.409,71.784],""severity"":""moderate"",""surface"":""metal_tab"",""width_px"":[2.157,1.24]}],""photometric"":{""blur_radius"":0.269388,""brightness"":1.013227,""channel_gain_b"":0.974614,""channel_gain_g"":0.994741,""channel_gain_r"":1.039388,""contrast"":0.990982,""noise_sigma"":1.698056,""saturation"":0.96823},""recipe"":[""scratch""],""severity"":""moderate""}"
syn-v1-450-scratch-0039,synthetic/v1_450/images/scratch/syn-v1-450-scratch-0039.jpg,synthetic/v1_450/masks/scratch/syn-v1-450-scratch-0039.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,7809250,1304799669,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,79fb3a94c1a1bf174f465390bafc4a7b863dfb6ee967e17c2d345e5a0bcc6943,b802655c3a3df81a1bbb8d090a6e61663f806bfccffe18e13b365c0e7fbd498c,512,512,215,0.0008201599,1.0000000000,21.9346733093,197,100,60,18,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1304799669,""geometry"":{""rotation_deg"":-7.798026,""scale"":1.023953,""translate_x"":3.658338,""translate_y"":-1.989374},""instances_pre_transform"":[{""category"":""scratch"",""category_id"":1,""count"":1,""length_px"":[58.31],""severity"":""mild"",""surface"":""metal_tab"",""width_px"":[1.85]}],""photometric"":{""blur_radius"":0.49511,""brightness"":1.022801,""channel_gain_b"":1.015065,""channel_gain_g"":0.992138,""channel_gain_r"":0.978951,""contrast"":0.951775,""noise_sigma"":0.766326,""saturation"":1.045997},""recipe"":[""scratch""],""severity"":""mild""}"
