member_id,training_seed,sample_id,true_class,severity,predicted_class,confidence,probability_scratch,probability_surface_spot,probability_discoloration,probability_contamination,probability_lead_breakage,probability_body_chip,probability_body_crack
seed_2700701,2700701,syn-v2-700-lead_breakage-0032,lead_breakage,mild,lead_breakage,0.999092459679,0.000019798383,0.000012167895,0.000005758416,0.000026832207,0.999092459679,0.000761948351,0.000081033824
seed_2700701,2700701,syn-v2-700-lead_breakage-0066,lead_breakage,mild,lead_breakage,0.999521851540,0.000003815656,0.000025056124,0.000004639640,0.000028405228,0.999521851540,0.000402271166,0.000013966450
seed_2700701,2700701,syn-v2-700-lead_breakage-0028,lead_breakage,mild,lead_breakage,0.999920487404,0.000004419250,0.000005909105,0.000005579624,0.000006160727,0.999920487404,0.000049377111,0.000008140974
seed_2700701,2700701,syn-v2-700-lead_breakage-0080,lead_breakage,mild,lead_breakage,0.999832868576,0.000005162529,0.000023603065,0.000005457957,0.000023459665,0.999832868576,0.000090640082,0.000018878885
seed_2700701,2700701,syn-v2-700-lead_breakage-0065,lead_breakage,mild,lead_breakage,0.937818467617,0.003275685944,0.000954062853,0.000420060824,0.002013726393,0.937818467617,0.051548238844,0.003969740588
seed_2700701,2700701,syn-v2-700-lead_breakage-0064,lead_breakage,mild,lead_breakage,0.999076366425,0.000041187617,0.000034949011,0.000007436462,0.000040610284,0.999076366425,0.000753028376,0.000046415746
seed_2700701,2700701,syn-v2-700-lead_breakage-0035,lead_breakage,mild,lead_breakage,0.999765217304,0.000006242254,0.000005753964,0.000005331467,0.000043150329,0.999765217304,0.000157295028,0.000017106264
seed_2700701,2700701,syn-v2-700-lead_breakage-0090,lead_breakage,mild,lead_breakage,0.994013488293,0.000173386463,0.002922998974,0.000085263542,0.001271714806,0.994013488293,0.001067411155,0.000465774763
seed_2700701,2700701,syn-v2-700-lead_breakage-0061,lead_breakage,mild,lead_breakage,0.997568190098,0.000062773193,0.000048349550,0.000136873568,0.000828706136,0.997568190098,0.001200567582,0.000154434470
seed_2700701,2700701,syn-v2-700-lead_breakage-0086,lead_breakage,mild,lead_breakage,0.999709904194,0.000002016204,0.000006086828,0.000002850125,0.000013541141,0.999709904194,0.000237394503,0.000028113982
seed_2700701,2700701,syn-v2-700-lead_breakage-0058,lead_breakage,mild,lead_breakage,0.955556392670,0.000451044732,0.000561822089,0.000037717426,0.000178222530,0.955556392670,0.042853910476,0.000360893231
seed_2700701,2700701,syn-v2-700-lead_breakage-0036,lead_breakage,mild,lead_breakage,0.999887228012,0.000016574742,0.000032963155,0.000004149515,0.000027316524,0.999887228012,0.000020817695,0.000010965762
seed_2700701,2700701,syn-v2-700-lead_breakage-0094,lead_breakage,mild,lead_breakage,0.954806029797,0.003310688771,0.000796197273,0.000243436749,0.001926047029,0.954806029797,0.035697929561,0.003219556995
seed_2700701,2700701,syn-v2-700-lead_breakage-0055,lead_breakage,mild,lead_breakage,0.998371422291,0.000044122837,0.000059470276,0.000011586008,0.000273191486,0.998371422291,0.001215108088,0.000025047462
seed_2700701,2700701,syn-v2-700-lead_breakage-0021,lead_breakage,mild,lead_breakage,0.998390555382,0.000009307571,0.000017783210,0.000008913054,0.000151735570,0.998390555382,0.001318741706,0.000103014070
seed_2700701,2700701,syn-v2-700-lead_breakage-0027,lead_breakage,mild,lead_breakage,0.997166931629,0.000169504754,0.000295884151,0.000029115456,0.000117768919,0.997166931629,0.002061249688,0.000159503557
seed_2700701,2700701,syn-v2-700-lead_breakage-0098,lead_breakage,mild,lead_breakage,0.998595774174,0.000031601376,0.000050195114,0.000044483175,0.000245801813,0.998595774174,0.000928573834,0.000103660612
seed_2700701,2700701,syn-v2-700-lead_breakage-0004,lead_breakage,moderate,lead_breakage,0.999933958054,0.000004476151,0.000017639011,0.000002016648,0.000023379996,0.999933958054,0.000011732490,0.000006680606
seed_2700701,2700701,syn-v2-700-lead_breakage-0070,lead_breakage,moderate,lead_breakage,0.999634385109,0.000046685374,0.000003982614,0.000015916470,0.000131250286,0.999634385109,0.000126989704,0.000040806044
seed_2700701,2700701,syn-v2-700-lead_breakage-0084,lead_breakage,moderate,lead_breakage,0.999923229218,0.000005124054,0.000001928355,0.000004810243,0.000021077651,0.999923229218,0.000032624230,0.000011196829
seed_2700701,2700701,syn-v2-700-lead_breakage-0023,lead_breakage,moderate,lead_breakage,0.997996211052,0.000163716220,0.000878850347,0.000060327624,0.000720633427,0.997996211052,0.000089635461,0.000090692316
seed_2700701,2700701,syn-v2-700-lead_breakage-0045,lead_breakage,moderate,lead_breakage,0.992750883102,0.000186986785,0.000106754836,0.000433019624,0.001571853878,0.992750883102,0.004545794800,0.000404802646
seed_2700701,2700701,syn-v2-700-lead_breakage-0054,lead_breakage,moderate,lead_breakage,0.997944533825,0.000446320948,0.000147453713,0.000096119766,0.000328905648,0.997944533825,0.000950957008,0.000085679232
seed_2700701,2700701,syn-v2-700-lead_breakage-0009,lead_breakage,moderate,lead_breakage,0.997794508934,0.000140964752,0.000145498809,0.000061066297,0.001250484958,0.997794508934,0.000512529630,0.000094943811
seed_2700701,2700701,syn-v2-700-lead_breakage-0062,lead_breakage,moderate,lead_breakage,0.999962329865,0.000005399304,0.000006050435,0.000002583383,0.000011400889,0.999962329865,0.000008103514,0.000004227149
seed_2700701,2700701,syn-v2-700-lead_breakage-0003,lead_breakage,moderate,lead_breakage,0.996230423450,0.000500526570,0.000618037127,0.000100592144,0.000239984947,0.996230423450,0.002078287536,0.000232098391
seed_2700701,2700701,syn-v2-700-lead_breakage-0013,lead_breakage,moderate,lead_breakage,0.999713838100,0.000009703599,0.000020202062,0.000030991876,0.000170886487,0.999713838100,0.000038192855,0.000016222955
seed_2700701,2700701,syn-v2-700-lead_breakage-0002,lead_breakage,moderate,lead_breakage,0.998176336288,0.000335662509,0.000060276634,0.000046099573,0.000268154690,0.998176336288,0.000989914872,0.000123560065
seed_2700701,2700701,syn-v2-700-lead_breakage-0024,lead_breakage,moderate,lead_breakage,0.997983574867,0.000022261185,0.000029549303,0.000026528725,0.000374000520,0.997983574867,0.001513474737,0.000050534556
seed_2700701,2700701,syn-v2-700-lead_breakage-0047,lead_breakage,moderate,lead_breakage,0.998119652271,0.000082619044,0.000133072273,0.000021112775,0.000076496377,0.998119652271,0.001488219597,0.000078872268
seed_2700701,2700701,syn-v2-700-lead_breakage-0043,lead_breakage,moderate,lead_breakage,0.978694200516,0.000733858207,0.000234007093,0.000113209382,0.001540993224,0.978694200516,0.018362840638,0.000320927764
seed_2700701,2700701,syn-v2-700-lead_breakage-0095,lead_breakage,moderate,lead_breakage,0.999818623066,0.000013524595,0.000007436098,0.000007064340,0.000096211414,0.999818623066,0.000034848388,0.000022386630
seed_2700701,2700701,syn-v2-700-lead_breakage-0041,lead_breakage,moderate,lead_breakage,0.999673128128,0.000023317658,0.000043583110,0.000010913820,0.000133785317,0.999673128128,0.000087359578,0.000027957956
seed_2700701,2700701,syn-v2-700-lead_breakage-0030,lead_breakage,moderate,lead_breakage,0.998159110546,0.000012359748,0.000056114004,0.000022854700,0.000873895537,0.998159110546,0.000834535691,0.000041126852
seed_2700701,2700701,syn-v2-700-lead_breakage-0087,lead_breakage,moderate,lead_breakage,0.998603999615,0.000034428576,0.000035179743,0.000022388751,0.000601216627,0.998603999615,0.000304864283,0.000397948752
seed_2700701,2700701,syn-v2-700-lead_breakage-0050,lead_breakage,moderate,lead_breakage,0.999287188053,0.000121688798,0.000013812884,0.000026087160,0.000268537609,0.999287188053,0.000242819006,0.000039784540
seed_2700701,2700701,syn-v2-700-lead_breakage-0044,lead_breakage,moderate,lead_breakage,0.998043537140,0.000260209606,0.000043855551,0.000192660664,0.000507107412,0.998043537140,0.000868675357,0.000083961007
seed_2700701,2700701,syn-v2-700-lead_breakage-0052,lead_breakage,moderate,lead_breakage,0.999198734760,0.000076457647,0.000109659108,0.000007435061,0.000380591955,0.999198734760,0.000113130343,0.000113916896
seed_2700701,2700701,syn-v2-700-lead_breakage-0000,lead_breakage,moderate,lead_breakage,0.997470498085,0.000030388970,0.000073621974,0.000011069240,0.000139526484,0.997470498085,0.002223044867,0.000051872892
seed_2700701,2700701,syn-v2-700-lead_breakage-0026,lead_breakage,moderate,lead_breakage,0.990992546082,0.000337649370,0.000084240011,0.000589699368,0.004343634471,0.990992546082,0.002674116055,0.000978213851
seed_2700701,2700701,syn-v2-700-lead_breakage-0037,lead_breakage,moderate,lead_breakage,0.998475015163,0.000005824738,0.000004419183,0.000024544777,0.000093750823,0.998475015163,0.001350899111,0.000045519664
seed_2700701,2700701,syn-v2-700-lead_breakage-0074,lead_breakage,moderate,lead_breakage,0.996896028519,0.000096398995,0.000069706075,0.000043932519,0.000717212562,0.996896028519,0.001997129060,0.000179638504
seed_2700701,2700701,syn-v2-700-lead_breakage-0096,lead_breakage,moderate,lead_breakage,0.999532580376,0.000094441340,0.000040105046,0.000008405929,0.000104299535,0.999532580376,0.000148514329,0.000071650669
seed_2700701,2700701,syn-v2-700-lead_breakage-0042,lead_breakage,moderate,lead_breakage,0.999465167522,0.000009245775,0.000022216276,0.000018704215,0.000377434335,0.999465167522,0.000085997475,0.000021184791
seed_2700701,2700701,syn-v2-700-lead_breakage-0049,lead_breakage,moderate,lead_breakage,0.991812586784,0.000055018463,0.000028613655,0.000068634828,0.000597958686,0.991812586784,0.007346160244,0.000091086942
seed_2700701,2700701,syn-v2-700-lead_breakage-0077,lead_breakage,moderate,lead_breakage,0.999601066113,0.000023888508,0.000051350922,0.000007939484,0.000079724479,0.999601066113,0.000201940144,0.000034120490
seed_2700701,2700701,syn-v2-700-lead_breakage-0071,lead_breakage,severe,lead_breakage,0.999587237835,0.000030447303,0.000023345314,0.000018887951,0.000277198211,0.999587237835,0.000027133516,0.000035727371
seed_2700701,2700701,syn-v2-700-lead_breakage-0034,lead_breakage,severe,lead_breakage,0.999437391758,0.000057826830,0.000058500387,0.000017651886,0.000282564637,0.999437391758,0.000048433078,0.000097647164
seed_2700701,2700701,syn-v2-700-lead_breakage-0039,lead_breakage,severe,lead_breakage,0.999436676502,0.000083856787,0.000025090954,0.000031497169,0.000177476424,0.999436676502,0.000160035488,0.000085419510
seed_2700701,2700701,syn-v2-700-lead_breakage-0006,lead_breakage,severe,lead_breakage,0.998529195786,0.000246393029,0.000122621743,0.000071738446,0.000384598272,0.998529195786,0.000323512941,0.000321880361
seed_2700701,2700701,syn-v2-700-lead_breakage-0031,lead_breakage,severe,lead_breakage,0.994722366333,0.001802081242,0.000528409146,0.000200682014,0.001241057180,0.994722366333,0.001200397499,0.000305068796
seed_2700701,2700701,syn-v2-700-lead_breakage-0019,lead_breakage,severe,lead_breakage,0.999369800091,0.000134469243,0.000114767929,0.000018446292,0.000246035983,0.999369800091,0.000066831271,0.000049527149
seed_2700701,2700701,syn-v2-700-lead_breakage-0022,lead_breakage,severe,lead_breakage,0.999917626381,0.000018446690,0.000016795999,0.000003185386,0.000032032272,0.999917626381,0.000001824214,0.000010041915
seed_2700701,2700701,syn-v2-700-lead_breakage-0078,lead_breakage,severe,lead_breakage,0.995271623135,0.000041657426,0.000059105827,0.000067166795,0.000290518423,0.995271623135,0.004206549376,0.000063400475
seed_2700701,2700701,syn-v2-700-lead_breakage-0083,lead_breakage,severe,lead_breakage,0.996489703655,0.000198329144,0.000184917561,0.000118326134,0.000722822908,0.996489703655,0.001968320925,0.000317569269
seed_2700701,2700701,syn-v2-700-lead_breakage-0063,lead_breakage,severe,lead_breakage,0.992338180542,0.000795151747,0.000401427504,0.000112613721,0.000414978480,0.992338180542,0.005677967332,0.000259630964
seed_2700701,2700701,syn-v2-700-lead_breakage-0025,lead_breakage,severe,lead_breakage,0.999486565590,0.000034137152,0.000037011025,0.000021475935,0.000362786086,0.999486565590,0.000025731608,0.000032208834
seed_2700701,2700701,syn-v2-700-lead_breakage-0005,lead_breakage,severe,lead_breakage,0.999954938889,0.000000257453,0.000002192109,0.000001313525,0.000016021078,0.999954938889,0.000019333682,0.000005944115
seed_2700701,2700701,syn-v2-700-lead_breakage-0081,lead_breakage,severe,lead_breakage,0.996945083141,0.000388444838,0.001514730626,0.000026865977,0.000183420809,0.996945083141,0.000870813150,0.000070757451
seed_2700701,2700701,syn-v2-700-lead_breakage-0097,lead_breakage,severe,lead_breakage,0.993513047695,0.000834967825,0.000258733373,0.000208366560,0.001311831758,0.993513047695,0.003658947535,0.000214116124
seed_2700701,2700701,syn-v2-700-body_chip-0038,body_chip,mild,body_chip,0.795810639858,0.000998883392,0.002108868910,0.000256874860,0.001348807709,0.198499098420,0.795810639858,0.000976804178
seed_2700701,2700701,syn-v2-700-body_chip-0040,body_chip,mild,body_chip,0.999962449074,0.000000455862,0.000009343230,0.000000160431,0.000002968362,0.000007734398,0.999962449074,0.000016897973
seed_2700701,2700701,syn-v2-700-body_chip-0089,body_chip,mild,body_chip,0.999993085861,0.000000317034,0.000001411435,0.000000034540,0.000000297271,0.000001206176,0.999993085861,0.000003663600
seed_2700701,2700701,syn-v2-700-body_chip-0068,body_chip,mild,body_chip,0.999566257000,0.000026971729,0.000098927288,0.000002687386,0.000012258035,0.000251015474,0.999566257000,0.000041884530
seed_2700701,2700701,syn-v2-700-body_chip-0093,body_chip,mild,body_chip,0.999956250191,0.000001381211,0.000004872130,0.000001216329,0.000007852776,0.000015681780,0.999956250191,0.000012660928
seed_2700701,2700701,syn-v2-700-body_chip-0003,body_chip,mild,body_chip,0.999500513077,0.000008802162,0.000021114220,0.000005748267,0.000022793020,0.000317952741,0.999500513077,0.000123177946
seed_2700701,2700701,syn-v2-700-body_chip-0010,body_chip,mild,body_chip,0.937708199024,0.001681982889,0.001242214581,0.000731132750,0.001603923505,0.055388368666,0.937708199024,0.001644256641
seed_2700701,2700701,syn-v2-700-body_chip-0061,body_chip,mild,body_chip,0.999754846096,0.000008149359,0.000012254959,0.000006366149,0.000116473020,0.000039665418,0.999754846096,0.000062276602
seed_2700701,2700701,syn-v2-700-body_chip-0023,body_chip,mild,body_chip,0.992665112019,0.000783311669,0.000413259491,0.000052404292,0.000320346968,0.005486355163,0.992665112019,0.000279231259
seed_2700701,2700701,syn-v2-700-body_chip-0009,body_chip,mild,body_chip,0.999854564667,0.000044090470,0.000009452697,0.000002895940,0.000003415361,0.000039074737,0.999854564667,0.000046531532
seed_2700701,2700701,syn-v2-700-body_chip-0042,body_chip,mild,body_chip,0.998682796955,0.000046338650,0.000223201961,0.000007343707,0.000044615193,0.000847845571,0.998682796955,0.000147848186
seed_2700701,2700701,syn-v2-700-body_chip-0044,body_chip,mild,body_chip,0.998571753502,0.000024133331,0.000153016284,0.000010058063,0.000056478675,0.001005112543,0.998571753502,0.000179552037
seed_2700701,2700701,syn-v2-700-body_chip-0024,body_chip,mild,body_chip,0.985364139080,0.000144686303,0.000069271518,0.000061357474,0.000461501273,0.013589720242,0.985364139080,0.000309265772
seed_2700701,2700701,syn-v2-700-body_chip-0092,body_chip,mild,body_chip,0.999043405056,0.000024664489,0.000025751000,0.000014719063,0.000150607375,0.000546698109,0.999043405056,0.000194077846
seed_2700701,2700701,syn-v2-700-body_chip-0032,body_chip,mild,body_chip,0.999950170517,0.000000597605,0.000013235335,0.000000802913,0.000003098538,0.000013848848,0.999950170517,0.000018213621
seed_2700701,2700701,syn-v2-700-body_chip-0037,body_chip,mild,body_chip,0.999685883522,0.000042971147,0.000011703141,0.000007894461,0.000034712688,0.000117729542,0.999685883522,0.000099160345
seed_2700701,2700701,syn-v2-700-body_chip-0043,body_chip,mild,body_chip,0.993081033230,0.001043156954,0.000099657133,0.000225326730,0.001057864400,0.003712520236,0.993081033230,0.000780394534
seed_2700701,2700701,syn-v2-700-body_chip-0090,body_chip,mild,body_chip,0.997015476227,0.000093649760,0.000128000509,0.000040652081,0.000164656027,0.001778838225,0.997015476227,0.000778797257
seed_2700701,2700701,syn-v2-700-body_chip-0048,body_chip,mild,body_chip,0.999952077866,0.000000660798,0.000001648785,0.000001865975,0.000005831414,0.000006463405,0.999952077866,0.000031388248
seed_2700701,2700701,syn-v2-700-body_chip-0007,body_chip,mild,body_chip,0.999969720840,0.000000566478,0.000000993587,0.000000161060,0.000002208917,0.000005175338,0.999969720840,0.000021145353
seed_2700701,2700701,syn-v2-700-body_chip-0013,body_chip,mild,body_chip,0.998948633671,0.000143466343,0.000094357463,0.000024434781,0.000094329298,0.000459755218,0.998948633671,0.000235064421
seed_2700701,2700701,syn-v2-700-body_chip-0085,body_chip,mild,body_chip,0.999998688698,0.000000110783,0.000000137570,0.000000029736,0.000000259841,0.000000217354,0.999998688698,0.000000547398
seed_2700701,2700701,syn-v2-700-body_chip-0066,body_chip,mild,body_chip,0.889124214649,0.009628735483,0.002366029657,0.007689252030,0.014413368888,0.064514234662,0.889124214649,0.012264028192
seed_2700701,2700701,syn-v2-700-body_chip-0000,body_chip,mild,body_chip,0.999975562096,0.000000716093,0.000006031687,0.000000990032,0.000003511538,0.000005160455,0.999975562096,0.000008054235
seed_2700701,2700701,syn-v2-700-body_chip-0083,body_chip,mild,body_chip,0.999737203121,0.000009111138,0.000007852576,0.000009627815,0.000027915041,0.000089583562,0.999737203121,0.000118769269
seed_2700701,2700701,syn-v2-700-body_chip-0070,body_chip,mild,body_chip,0.995063126087,0.000090442751,0.000059354155,0.000011311617,0.000057684261,0.004104750697,0.995063126087,0.000613396405
seed_2700701,2700701,syn-v2-700-body_chip-0067,body_chip,mild,body_chip,0.999858498573,0.000020879190,0.000010680636,0.000004074948,0.000016602884,0.000035866608,0.999858498573,0.000053331987
seed_2700701,2700701,syn-v2-700-body_chip-0034,body_chip,mild,body_chip,0.996735751629,0.000087202381,0.000399573735,0.000018925301,0.000237500877,0.002246414311,0.996735751629,0.000274605583
seed_2700701,2700701,syn-v2-700-body_chip-0071,body_chip,mild,body_chip,0.998403489590,0.000013805487,0.000039148141,0.000118350945,0.000251132908,0.001021623262,0.998403489590,0.000152395209
seed_2700701,2700701,syn-v2-700-body_chip-0027,body_chip,moderate,body_chip,0.999967336655,0.000000587201,0.000002436045,0.000000195436,0.000002570185,0.000011743359,0.999967336655,0.000015133948
seed_2700701,2700701,syn-v2-700-body_chip-0076,body_chip,moderate,body_chip,0.999746143818,0.000011182895,0.000010052581,0.000002661508,0.000080868915,0.000006276955,0.999746143818,0.000142764911
seed_2700701,2700701,syn-v2-700-body_chip-0031,body_chip,moderate,body_chip,0.999997258186,0.000000112217,0.000001080463,0.000000029772,0.000000064265,0.000000502351,0.999997258186,0.000000880867
seed_2700701,2700701,syn-v2-700-body_chip-0002,body_chip,moderate,body_chip,0.999968528748,0.000004836387,0.000017910279,0.000000355863,0.000001554576,0.000002481592,0.999968528748,0.000004371441
seed_2700701,2700701,syn-v2-700-body_chip-0001,body_chip,moderate,body_chip,0.999994397163,0.000000484748,0.000001421621,0.000000057415,0.000000622801,0.000001237564,0.999994397163,0.000001777296
seed_2700701,2700701,syn-v2-700-body_chip-0008,body_chip,moderate,body_chip,0.999645113945,0.000008991204,0.000009953400,0.000011057186,0.000030110887,0.000025511095,0.999645113945,0.000269135606
seed_2700701,2700701,syn-v2-700-body_chip-0057,body_chip,moderate,body_chip,0.960717976093,0.000235891086,0.000688831613,0.000059141959,0.000317515427,0.008363423869,0.960717976093,0.029617216438
seed_2700701,2700701,syn-v2-700-body_chip-0022,body_chip,moderate,body_chip,0.999927639961,0.000032560063,0.000013402571,0.000000168129,0.000002667137,0.000005139987,0.999927639961,0.000018499763
seed_2700701,2700701,syn-v2-700-body_chip-0082,body_chip,moderate,body_chip,0.999940514565,0.000000424762,0.000001030493,0.000000110956,0.000001512488,0.000002683807,0.999940514565,0.000053592572
seed_2700701,2700701,syn-v2-700-body_chip-0012,body_chip,moderate,body_chip,0.999995946884,0.000000073007,0.000000949331,0.000000153010,0.000001235446,0.000000259519,0.999995946884,0.000001451911
seed_2700701,2700701,syn-v2-700-body_chip-0052,body_chip,moderate,body_chip,0.981384873390,0.011116856709,0.001214629388,0.001061938819,0.003499977989,0.000610482646,0.981384873390,0.001111280289
seed_2700701,2700701,syn-v2-700-body_chip-0081,body_chip,moderate,body_chip,0.999576032162,0.000036830392,0.000079103811,0.000006128765,0.000030958981,0.000123454927,0.999576032162,0.000147397877
seed_2700701,2700701,syn-v2-700-body_chip-0084,body_chip,moderate,body_chip,0.999777019024,0.000000750994,0.000006709653,0.000000937089,0.000012031655,0.000004216261,0.999777019024,0.000198389374
seed_2700701,2700701,syn-v2-700-body_chip-0028,body_chip,moderate,body_chip,0.999864339828,0.000001725113,0.000003083078,0.000001198291,0.000035799294,0.000012037642,0.999864339828,0.000081831138
seed_2700701,2700701,syn-v2-700-body_chip-0069,body_chip,moderate,body_chip,0.999900221825,0.000001211060,0.000063161555,0.000000374257,0.000013083404,0.000015547925,0.999900221825,0.000006344975
seed_2700701,2700701,syn-v2-700-body_chip-0017,body_chip,moderate,body_chip,0.999964237213,0.000000966875,0.000006712830,0.000000107104,0.000000802543,0.000023013854,0.999964237213,0.000004171300
seed_2700701,2700701,syn-v2-700-body_chip-0021,body_chip,moderate,body_chip,0.998703598976,0.000379001838,0.000070871647,0.000058194611,0.000123859703,0.000562363304,0.998703598976,0.000102150996
seed_2700701,2700701,syn-v2-700-body_chip-0049,body_chip,moderate,body_chip,0.998098671436,0.000032826683,0.000273753132,0.000005691787,0.000082265396,0.000217803405,0.998098671436,0.001289056847
seed_2700701,2700701,syn-v2-700-body_chip-0036,body_chip,moderate,body_chip,0.999908804893,0.000011146976,0.000014822668,0.000000649569,0.000006558902,0.000020502448,0.999908804893,0.000037521866
seed_2700701,2700701,syn-v2-700-body_chip-0065,body_chip,moderate,body_chip,0.999916553497,0.000010133818,0.000009841678,0.000003241636,0.000004072473,0.000027866823,0.999916553497,0.000028236504
seed_2700701,2700701,syn-v2-700-body_chip-0078,body_chip,moderate,body_chip,0.996676445007,0.000364831969,0.000657095108,0.000025800871,0.000254458282,0.001669480116,0.996676445007,0.000351938274
seed_2700701,2700701,syn-v2-700-body_chip-0087,body_chip,moderate,body_chip,0.997278273106,0.000071895054,0.000052105868,0.000143430399,0.000608679897,0.000367356377,0.997278273106,0.001478295540
seed_2700701,2700701,syn-v2-700-body_chip-0015,body_chip,moderate,body_chip,0.999998211861,0.000000028719,0.000000318413,0.000000051313,0.000000641527,0.000000104285,0.999998211861,0.000000685609
seed_2700701,2700701,syn-v2-700-body_chip-0045,body_chip,moderate,body_chip,0.993658363819,0.000278121297,0.000129256921,0.000030974745,0.001112969127,0.000197157380,0.993658363819,0.004593131132
seed_2700701,2700701,syn-v2-700-body_chip-0077,body_chip,moderate,body_chip,0.999998450279,0.000000076719,0.000000131921,0.000000034434,0.000000475844,0.000000167760,0.999998450279,0.000000665477
seed_2700701,2700701,syn-v2-700-body_chip-0030,body_chip,moderate,body_chip,0.999967694283,0.000012948980,0.000003646518,0.000000348375,0.000000752053,0.000001189753,0.999967694283,0.000013358877
seed_2700701,2700701,syn-v2-700-body_chip-0056,body_chip,moderate,body_chip,0.998504281044,0.000015187830,0.000270451070,0.000008995060,0.000274996302,0.000516842701,0.998504281044,0.000409376691
seed_2700701,2700701,syn-v2-700-body_chip-0029,body_chip,moderate,body_chip,0.999528884888,0.000026458698,0.000027987642,0.000010151969,0.000035882043,0.000062696781,0.999528884888,0.000307997834
seed_2700701,2700701,syn-v2-700-body_chip-0014,body_chip,moderate,body_chip,0.999691009521,0.000009712377,0.000010411337,0.000002231064,0.000017576564,0.000123102305,0.999691009521,0.000146100210
seed_2700701,2700701,syn-v2-700-body_chip-0080,body_chip,severe,body_chip,0.999942064285,0.000004809481,0.000012984941,0.000001408774,0.000006002101,0.000010274306,0.999942064285,0.000022455535
seed_2700701,2700701,syn-v2-700-body_chip-0098,body_chip,severe,body_chip,0.995881795883,0.000223537878,0.000881585234,0.000048000329,0.000817992026,0.001198947895,0.995881795883,0.000948153262
seed_2700701,2700701,syn-v2-700-body_chip-0059,body_chip,severe,body_chip,0.999994158745,0.000000154363,0.000001526136,0.000000071776,0.000001004738,0.000001056232,0.999994158745,0.000001996985
seed_2700701,2700701,syn-v2-700-body_chip-0091,body_chip,severe,body_chip,0.998375296593,0.000011908572,0.000114484261,0.000016265791,0.000114389419,0.001183140324,0.998375296593,0.000184502598
seed_2700701,2700701,syn-v2-700-body_chip-0095,body_chip,severe,body_chip,0.999668955803,0.000025831760,0.000015896192,0.000002882350,0.000060874820,0.000003337019,0.999668955803,0.000222297196
seed_2700701,2700701,syn-v2-700-body_chip-0041,body_chip,severe,body_chip,0.999933004379,0.000002907733,0.000012980862,0.000000311735,0.000009709690,0.000012820017,0.999933004379,0.000028362247
seed_2700701,2700701,syn-v2-700-body_chip-0064,body_chip,severe,body_chip,0.999461829662,0.000009857449,0.000140037082,0.000003634531,0.000129176871,0.000113103815,0.999461829662,0.000142462814
seed_2700701,2700701,syn-v2-700-body_chip-0020,body_chip,severe,body_chip,0.997745692730,0.000182337521,0.000118400283,0.000021273883,0.000062921201,0.001707223244,0.997745692730,0.000162129494
seed_2700701,2700701,syn-v2-700-body_chip-0047,body_chip,severe,body_chip,0.999987840652,0.000000296450,0.000000308887,0.000000233990,0.000000756284,0.000000342021,0.999987840652,0.000010166719
seed_2700701,2700701,syn-v2-700-body_chip-0097,body_chip,severe,body_chip,0.999930500984,0.000003753498,0.000011054480,0.000000843555,0.000006863817,0.000001644784,0.999930500984,0.000045210905
seed_2700701,2700701,syn-v2-700-body_chip-0016,body_chip,severe,body_chip,0.999995708466,0.000000160019,0.000000296009,0.000000175231,0.000001392054,0.000000105345,0.999995708466,0.000002204124
seed_2700701,2700701,syn-v2-700-body_chip-0096,body_chip,severe,body_chip,0.998076915741,0.000954848481,0.000187814527,0.000013284828,0.000135786075,0.000128268570,0.998076915741,0.000503082701
seed_2700701,2700701,syn-v2-700-body_chip-0054,body_chip,severe,body_chip,0.999989509583,0.000000286833,0.000000426198,0.000000371731,0.000006113229,0.000000148569,0.999989509583,0.000003178687
seed_2700701,2700701,syn-v2-700-body_chip-0072,body_chip,severe,body_chip,0.999987125397,0.000005553155,0.000002932330,0.000000292576,0.000002770738,0.000000217068,0.999987125397,0.000001148509
seed_2700701,2700701,syn-v2-700-body_crack-0022,body_crack,mild,body_crack,0.999334871769,0.000032430009,0.000039209976,0.000031381413,0.000137969357,0.000023404686,0.000400696881,0.999334871769
seed_2700701,2700701,syn-v2-700-body_crack-0046,body_crack,mild,body_crack,0.999966382980,0.000002996109,0.000003814562,0.000002260868,0.000018185174,0.000001858445,0.000004430416,0.999966382980
seed_2700701,2700701,syn-v2-700-body_crack-0060,body_crack,mild,body_crack,0.999787271023,0.000003985404,0.000010143037,0.000006388635,0.000018336530,0.000104357554,0.000069457215,0.999787271023
seed_2700701,2700701,syn-v2-700-body_crack-0059,body_crack,mild,body_crack,0.966968774796,0.000131623150,0.000246258103,0.000275607192,0.000800436712,0.000175844936,0.031401466578,0.966968774796
seed_2700701,2700701,syn-v2-700-body_crack-0050,body_crack,mild,body_crack,0.999780237675,0.000004459444,0.000019460262,0.000002879928,0.000132537418,0.000016774082,0.000043730761,0.999780237675
seed_2700701,2700701,syn-v2-700-body_crack-0073,body_crack,mild,body_crack,0.999947667122,0.000004774725,0.000001869636,0.000002300508,0.000005393512,0.000008058359,0.000029917230,0.999947667122
seed_2700701,2700701,syn-v2-700-body_crack-0002,body_crack,mild,body_crack,0.999153494835,0.000013221612,0.000025168241,0.000030261568,0.000085426422,0.000018380722,0.000674142095,0.999153494835
seed_2700701,2700701,syn-v2-700-body_crack-0004,body_crack,mild,body_crack,0.996177077293,0.000338503014,0.000056458615,0.000080148951,0.000609045150,0.000036930855,0.002701909048,0.996177077293
