sample_id,image_path,mask_path,domain,split,base_image_id,base_group_id,source_specimen_group,view,primary_class,visible_multilabel,severity,global_seed,sample_seed,generator_version,qc_gate_version,config_sha256,base_sha256,image_sha256,mask_sha256,width,height,defect_pixels,mask_area_ratio_image,roi_inside_ratio,pre_transform_mean_abs_delta,bbox_x,bbox_y,bbox_w,bbox_h,qc_512_area,qc_512_mean_abs_delta,qc_512_delta_e76_p50,qc_512_changed_fraction,qc_224_area,qc_224_mean_abs_delta,qc_224_delta_e76_p50,qc_224_changed_fraction,training_use,evaluation_eligible,qc_status,human_verified,qc_metrics_json,parameters_json
syn-v2-700-lead_breakage-0040,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0040.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0040.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,mild,18103170,147943453,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,3af345cfa6a969b5bb578075b62a491269bac9065261b0fb7cb7d5ef72b49969,64b94756176693a40e5609f6779110527104752850a860ecc69e76a0f7e855b0,512,512,615,0.0023460388,1.0000000000,48.4870758057,180,342,29,23,615,48.198917,18.458620,0.991870,111,47.732735,19.230904,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":111,""bbox_h"":10,""bbox_w"":12,""changed_fraction"":1.0,""delta_e76_p50"":19.230904,""diag"":15.620499,""major"":12,""mean_abs_delta"":47.732735,""minor"":10},""512"":{""area"":615,""bbox_h"":23,""bbox_w"":29,""changed_fraction"":0.99187,""delta_e76_p50"":18.45862,""diag"":37.013511,""major"":29,""mean_abs_delta"":48.198917,""minor"":23}}","{""attempt"":0,""effective_seed"":147943453,""geometry"":{""rotation_deg"":-2.826121252080892,""scale"":0.9303712674139675,""translate_x"":-10.545352213387176,""translate_y"":0.990435063984954},""instance_pre_transform"":{""cavity_shadow_opacity"":0.5062,""cavity_shadow_rgb"":[51,64,60],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.268,""surface"":""left_lead""},""photometric"":{""blur_radius"":0.09102466516947262,""brightness"":1.0545140366831705,""channel_gain_b"":0.9861495348623478,""channel_gain_g"":0.9892462050025537,""channel_gain_r"":0.9724694631915123,""contrast"":0.9613935263681472,""noise_seed"":1481129075,""noise_sigma"":0.8218887551482497,""saturation"":0.9816806622859876},""recipe"":[""lead_breakage""],""severity"":""mild""}"
syn-v2-700-lead_breakage-0041,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0041.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0041.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,18103170,498064045,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,5ef9c83f6bc5ee6b1a4212919f3ba5a6ad9df5a178cd7a07ea91e9256ebd72b7,b9c617f39d1d19221bf79bad9eb13e83be5dd0870b6b2c2e68db131cb0728e48,512,512,904,0.0034484863,1.0000000000,57.2805976868,180,360,36,32,904,52.932522,21.217632,0.998894,172,51.434116,21.357273,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":172,""bbox_h"":14,""bbox_w"":16,""changed_fraction"":1.0,""delta_e76_p50"":21.357273,""diag"":21.260292,""major"":16,""mean_abs_delta"":51.434116,""minor"":14},""512"":{""area"":904,""bbox_h"":32,""bbox_w"":36,""changed_fraction"":0.998894,""delta_e76_p50"":21.217632,""diag"":48.166378,""major"":36,""mean_abs_delta"":52.932522,""minor"":32}}","{""attempt"":0,""effective_seed"":498064045,""geometry"":{""rotation_deg"":7.289251627950865,""scale"":1.0312618767948134,""translate_x"":-0.5175600852601949,""translate_y"":-0.7157177432432018},""instance_pre_transform"":{""cavity_shadow_opacity"":0.5696,""cavity_shadow_rgb"":[52,53,55],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.303,""surface"":""left_lead""},""photometric"":{""blur_radius"":0.4398057242965757,""brightness"":0.9681809361589514,""channel_gain_b"":1.0139960590439774,""channel_gain_g"":0.9830715347480539,""channel_gain_r"":1.0007804283267947,""contrast"":0.978466247333436,""noise_seed"":1903338453,""noise_sigma"":1.116484633888541,""saturation"":1.0590118127334298},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v2-700-lead_breakage-0042,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0042.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0042.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,18103170,1184356265,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,ec70cbc21a979b0f2fad728f150c9463ae67f028802d1896b964cc937b4b37f8,7442321c69277112585ef98e635f3a1c8997abf7914b16dfb935f5146261ab6b,512,512,1027,0.0039176941,1.0000000000,39.1329536438,294,371,39,33,1027,39.033756,15.262103,0.994158,193,37.980999,14.684924,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":193,""bbox_h"":15,""bbox_w"":17,""changed_fraction"":1.0,""delta_e76_p50"":14.684924,""diag"":22.671568,""major"":17,""mean_abs_delta"":37.980999,""minor"":15},""512"":{""area"":1027,""bbox_h"":33,""bbox_w"":39,""changed_fraction"":0.994158,""delta_e76_p50"":15.262103,""diag"":51.088159,""major"":39,""mean_abs_delta"":39.033756,""minor"":33}}","{""attempt"":0,""effective_seed"":1184356265,""geometry"":{""rotation_deg"":-7.6668677977572735,""scale"":1.0738935223909334,""translate_x"":-9.217527988927806,""translate_y"":-7.41892758195327},""instance_pre_transform"":{""cavity_shadow_opacity"":0.5304,""cavity_shadow_rgb"":[59,60,59],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.3201,""surface"":""right_lead""},""photometric"":{""blur_radius"":0.015505246591504606,""brightness"":1.0086422093916716,""channel_gain_b"":1.0269692364724814,""channel_gain_g"":0.9858007329437736,""channel_gain_r"":0.9707760277075301,""contrast"":1.0159926990943202,""noise_seed"":3208005844,""noise_sigma"":0.12316204215733073,""saturation"":1.0587777296694245},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v2-700-lead_breakage-0043,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0043.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0043.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,18103170,871633420,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,c2b0f921cf9bf39471a5fc9fa9103ab1dec69d5f985a7196beb8658f80a0a320,6a79b148b1f02026c9149b62e890be4c66e978c0791959fb24863a27f67b0de4,512,512,1061,0.0040473938,1.0000000000,45.9964332581,171,351,34,34,1061,45.900719,17.334253,0.979265,203,44.418720,17.945629,0.990148,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":203,""bbox_h"":14,""bbox_w"":15,""changed_fraction"":0.990148,""delta_e76_p50"":17.945629,""diag"":20.518285,""major"":15,""mean_abs_delta"":44.41872,""minor"":14},""512"":{""area"":1061,""bbox_h"":34,""bbox_w"":34,""changed_fraction"":0.979265,""delta_e76_p50"":17.334253,""diag"":48.083261,""major"":34,""mean_abs_delta"":45.900719,""minor"":34}}","{""attempt"":1,""effective_seed"":871738149,""geometry"":{""rotation_deg"":0.1671785318042911,""scale"":1.059121121019811,""translate_x"":-7.511569803652408,""translate_y"":-0.8923963679046611},""instance_pre_transform"":{""cavity_shadow_opacity"":0.4666,""cavity_shadow_rgb"":[58,55,54],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.3524,""surface"":""left_lead""},""photometric"":{""blur_radius"":0.558862408500851,""brightness"":0.9610174437557135,""channel_gain_b"":0.9786381730274518,""channel_gain_g"":1.0253561925167436,""channel_gain_r"":0.9977560360799798,""contrast"":1.0618118563598475,""noise_seed"":3085822719,""noise_sigma"":1.1773272933729302,""saturation"":0.9403130325613372},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v2-700-lead_breakage-0044,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0044.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0044.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,18103170,1407714105,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,b6a664bc85d88a9ce82b3b4f343654eecbeaf0d5e9d8a6bff737e5ba92c1208d,ecd781bd11a8212c11758b61b0dcfa880435d69c19d9bb108f4b7504cd0b23bf,512,512,1021,0.0038948059,1.0000000000,48.5994071960,158,351,34,32,1021,49.480576,18.837873,0.991185,200,46.938335,18.992794,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":200,""bbox_h"":14,""bbox_w"":15,""changed_fraction"":1.0,""delta_e76_p50"":18.992794,""diag"":20.518285,""major"":15,""mean_abs_delta"":46.938335,""minor"":14},""512"":{""area"":1021,""bbox_h"":32,""bbox_w"":34,""changed_fraction"":0.991185,""delta_e76_p50"":18.837873,""diag"":46.69047,""major"":34,""mean_abs_delta"":49.480576,""minor"":32}}","{""attempt"":0,""effective_seed"":1407714105,""geometry"":{""rotation_deg"":1.5719059733559213,""scale"":1.0655790969053605,""translate_x"":7.456483174512336,""translate_y"":4.487974115471502},""instance_pre_transform"":{""cavity_shadow_opacity"":0.5245,""cavity_shadow_rgb"":[56,62,60],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.3286,""surface"":""left_lead""},""photometric"":{""blur_radius"":0.16798192316787916,""brightness"":1.0437349470636714,""channel_gain_b"":1.0022553234953901,""channel_gain_g"":1.025571914312252,""channel_gain_r"":0.9806386895091582,""contrast"":0.9656537924644772,""noise_seed"":1858198583,""noise_sigma"":1.2810037046007499,""saturation"":1.0530586432174551},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v2-700-lead_breakage-0045,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0045.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0045.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,18103170,58248994,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,4d5621a4e4ee6db73919e62c030573551dc1633025aa3fd965756c39c4bdbc8e,7eb43ced4d6b3cd4da1dcf9a012b89d53da6d7a4cd27dd1e05efd097bba9a2eb,512,512,898,0.0034255981,1.0000000000,50.8985671997,296,339,37,30,898,47.587601,18.462568,1.000000,173,45.179195,17.746759,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":173,""bbox_h"":13,""bbox_w"":16,""changed_fraction"":1.0,""delta_e76_p50"":17.746759,""diag"":20.615528,""major"":16,""mean_abs_delta"":45.179195,""minor"":13},""512"":{""area"":898,""bbox_h"":30,""bbox_w"":37,""changed_fraction"":1.0,""delta_e76_p50"":18.462568,""diag"":47.634021,""major"":37,""mean_abs_delta"":47.587601,""minor"":30}}","{""attempt"":0,""effective_seed"":58248994,""geometry"":{""rotation_deg"":5.084180999236738,""scale"":1.0370993342764812,""translate_x"":11.859105227846879,""translate_y"":8.417205284032548},""instance_pre_transform"":{""cavity_shadow_opacity"":0.6069,""cavity_shadow_rgb"":[54,57,52],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.2864,""surface"":""right_lead""},""photometric"":{""blur_radius"":0.14379853261665432,""brightness"":1.0137506469853277,""channel_gain_b"":1.0161656984500989,""channel_gain_g"":1.0056642870983168,""channel_gain_r"":0.996992660871301,""contrast"":0.9361608044887081,""noise_seed"":1760143564,""noise_sigma"":0.2782554344534096,""saturation"":1.0070137562922201},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v2-700-lead_breakage-0046,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0046.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0046.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,mild,18103170,1456066825,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,f664440d6dbd522e65f99216c1fb6703a3d8ccf2887c275530c9d97db2bb7c0d,68e4a07547ecd11c5f56f65e13022402435e4e2f2c5bdd18458c65c5b7cc1579,512,512,820,0.0031280518,1.0000000000,45.3623809814,287,334,31,29,820,42.985367,16.940077,1.000000,149,42.635349,16.382421,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":149,""bbox_h"":13,""bbox_w"":13,""changed_fraction"":1.0,""delta_e76_p50"":16.382421,""diag"":18.384776,""major"":13,""mean_abs_delta"":42.635349,""minor"":13},""512"":{""area"":820,""bbox_h"":29,""bbox_w"":31,""changed_fraction"":1.0,""delta_e76_p50"":16.940077,""diag"":42.449971,""major"":31,""mean_abs_delta"":42.985367,""minor"":29}}","{""attempt"":0,""effective_seed"":1456066825,""geometry"":{""rotation_deg"":-0.43690978764628596,""scale"":0.9389447694092554,""translate_x"":8.606921627592115,""translate_y"":8.433451035044712},""instance_pre_transform"":{""cavity_shadow_opacity"":0.5601,""cavity_shadow_rgb"":[57,56,56],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.3093,""surface"":""right_lead""},""photometric"":{""blur_radius"":0.5166511874764049,""brightness"":0.9997123008322062,""channel_gain_b"":0.9873278735162396,""channel_gain_g"":0.9706259354008246,""channel_gain_r"":1.000264983831808,""contrast"":1.0140344352107284,""noise_seed"":1488311161,""noise_sigma"":1.3738566546693636,""saturation"":0.987352407608863},""recipe"":[""lead_breakage""],""severity"":""mild""}"
syn-v2-700-lead_breakage-0047,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0047.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0047.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,18103170,1451493638,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,eb0517c420924065ba37d2d22c82566fe731d773e0afdd931021f04959167a3b,cbe1cc62190e3b8e41cc681edfc2c15484be423b008e8bb11feb7a45edc698c1,512,512,822,0.0031356812,1.0000000000,46.9007568359,171,345,33,31,822,46.922955,17.974789,0.980535,162,43.969135,17.440941,0.993827,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":162,""bbox_h"":14,""bbox_w"":14,""changed_fraction"":0.993827,""delta_e76_p50"":17.440941,""diag"":19.79899,""major"":14,""mean_abs_delta"":43.969135,""minor"":14},""512"":{""area"":822,""bbox_h"":31,""bbox_w"":33,""changed_fraction"":0.980535,""delta_e76_p50"":17.974789,""diag"":45.276926,""major"":33,""mean_abs_delta"":46.922955,""minor"":31}}","{""attempt"":0,""effective_seed"":1451493638,""geometry"":{""rotation_deg"":5.024425712068835,""scale"":0.955921669501386,""translate_x"":9.483100129689731,""translate_y"":2.27688198968913},""instance_pre_transform"":{""cavity_shadow_opacity"":0.4809,""cavity_shadow_rgb"":[52,56,54],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.3474,""surface"":""left_lead""},""photometric"":{""blur_radius"":0.1623440085160909,""brightness"":0.9896710506369326,""channel_gain_b"":1.0096545075475603,""channel_gain_g"":1.0123970325288014,""channel_gain_r"":0.9887224322537229,""contrast"":1.0086853481551978,""noise_seed"":521965760,""noise_sigma"":0.47385916199091205,""saturation"":0.9422727919385047},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v2-700-lead_breakage-0048,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0048.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0048.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,mild,18103170,1784226063,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,ea698a5379a85dc15a85f885ea0358643bbc24f074c5f44e09cbeec745cf2c12,71bbd0910b2e87eea7f6d452d9da6e20ed6bb50d8cd56f54c1f700388a3f71d0,512,512,593,0.0022621155,1.0000000000,45.0137672424,293,354,32,24,593,42.965149,17.025593,1.000000,116,40.459770,15.583206,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":116,""bbox_h"":10,""bbox_w"":14,""changed_fraction"":1.0,""delta_e76_p50"":15.583206,""diag"":17.204651,""major"":14,""mean_abs_delta"":40.45977,""minor"":10},""512"":{""area"":593,""bbox_h"":24,""bbox_w"":32,""changed_fraction"":1.0,""delta_e76_p50"":17.025593,""diag"":40.0,""major"":32,""mean_abs_delta"":42.965149,""minor"":24}}","{""attempt"":1,""effective_seed"":1784330792,""geometry"":{""rotation_deg"":-6.062729366369476,""scale"":0.9263144870864821,""translate_x"":-9.872371433152011,""translate_y"":-3.777872738505865},""instance_pre_transform"":{""cavity_shadow_opacity"":0.5864,""cavity_shadow_rgb"":[50,63,57],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.2317,""surface"":""right_lead""},""photometric"":{""blur_radius"":0.3944325107385462,""brightness"":0.9488452546542728,""channel_gain_b"":0.9731906404668086,""channel_gain_g"":1.0097425530139756,""channel_gain_r"":1.0132633988511688,""contrast"":1.0401776839559602,""noise_seed"":825638052,""noise_sigma"":1.2903007174437813,""saturation"":1.0160444075846207},""recipe"":[""lead_breakage""],""severity"":""mild""}"
syn-v2-700-lead_breakage-0049,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0049.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0049.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,18103170,1003835690,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,539fa92748faccc255281a4d4c4931281c6f85b17ee496ed8bfb92c1cc9d0f24,b702a466d066370bab323aae10e050f88ccd805e930f30605fdca6abef6cd188,512,512,1246,0.0047531128,1.0000000000,49.9635353088,313,338,37,37,1246,49.994915,19.540176,1.000000,243,48.898495,18.785160,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":243,""bbox_h"":16,""bbox_w"":16,""changed_fraction"":1.0,""delta_e76_p50"":18.78516,""diag"":22.627417,""major"":16,""mean_abs_delta"":48.898495,""minor"":16},""512"":{""area"":1246,""bbox_h"":37,""bbox_w"":37,""changed_fraction"":1.0,""delta_e76_p50"":19.540176,""diag"":52.325902,""major"":37,""mean_abs_delta"":49.994915,""minor"":37}}","{""attempt"":0,""effective_seed"":1003835690,""geometry"":{""rotation_deg"":1.9930726045366391,""scale"":1.0449101745154192,""translate_x"":-10.423474278472426,""translate_y"":4.792463088811317},""instance_pre_transform"":{""cavity_shadow_opacity"":0.5997,""cavity_shadow_rgb"":[48,64,64],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.4116,""surface"":""right_lead""},""photometric"":{""blur_radius"":0.5247784493450817,""brightness"":1.0427654428504247,""channel_gain_b"":1.0132329544670435,""channel_gain_g"":1.0026866283927136,""channel_gain_r"":0.9884523025692398,""contrast"":0.9704075442880344,""noise_seed"":2842692875,""noise_sigma"":0.6596946688766481,""saturation"":0.9889145077937824},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v2-700-lead_breakage-0050,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0050.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0050.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,18103170,928828841,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,3efcea63ae6b61adbf1c3d331dc367e5a4adea53b998710ee5f4a92c026e500a,29eb87fce243735fc7c78bf8b1f6d647bbc3e9bc4de87f3227c523917e35aaf7,512,512,994,0.0037918091,1.0000000000,41.7418594360,321,333,37,34,994,44.904427,18.233393,1.000000,192,43.090275,17.586369,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":192,""bbox_h"":15,""bbox_w"":17,""changed_fraction"":1.0,""delta_e76_p50"":17.586369,""diag"":22.671568,""major"":17,""mean_abs_delta"":43.090275,""minor"":15},""512"":{""area"":994,""bbox_h"":34,""bbox_w"":37,""changed_fraction"":1.0,""delta_e76_p50"":18.233393,""diag"":50.249378,""major"":37,""mean_abs_delta"":44.904427,""minor"":34}}","{""attempt"":0,""effective_seed"":928828841,""geometry"":{""rotation_deg"":6.301410770280102,""scale"":1.0115683395798287,""translate_x"":-11.601460975211104,""translate_y"":4.52869091610178},""instance_pre_transform"":{""cavity_shadow_opacity"":0.5081,""cavity_shadow_rgb"":[49,52,60],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.336,""surface"":""right_lead""},""photometric"":{""blur_radius"":0.48280463167093224,""brightness"":1.0228216632735885,""channel_gain_b"":0.9822660551865011,""channel_gain_g"":1.0242302040548996,""channel_gain_r"":1.0057000384443051,""contrast"":1.0668651010350652,""noise_seed"":3272207715,""noise_sigma"":0.32871786557140403,""saturation"":0.9561173501343379},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v2-700-lead_breakage-0051,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0051.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0051.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,18103170,396572097,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,9d6fa4a3b72029337645ffdddd91b2c6aa13f232354c44023ff69789b54f9e85,1cfc020b27d9beee2354388da74fcc17a85c81ff446acfbab694b87893cc6473,512,512,836,0.0031890869,1.0000000000,52.5127601624,178,354,32,29,836,55.755981,22.093504,1.000000,169,52.045361,21.629150,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":169,""bbox_h"":13,""bbox_w"":14,""changed_fraction"":1.0,""delta_e76_p50"":21.62915,""diag"":19.104973,""major"":14,""mean_abs_delta"":52.045361,""minor"":13},""512"":{""area"":836,""bbox_h"":29,""bbox_w"":32,""changed_fraction"":1.0,""delta_e76_p50"":22.093504,""diag"":43.185646,""major"":32,""mean_abs_delta"":55.755981,""minor"":29}}","{""attempt"":1,""effective_seed"":396676826,""geometry"":{""rotation_deg"":0.15421933824446832,""scale"":0.9946420285754489,""translate_x"":-9.162342479242806,""translate_y"":-6.17219186590928},""instance_pre_transform"":{""cavity_shadow_opacity"":0.5305,""cavity_shadow_rgb"":[48,54,59],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.31,""surface"":""left_lead""},""photometric"":{""blur_radius"":0.5074121238745236,""brightness"":1.0117051875998662,""channel_gain_b"":1.0097308191592114,""channel_gain_g"":1.0252105016099944,""channel_gain_r"":1.011019725339439,""contrast"":1.060480584136854,""noise_seed"":1902399441,""noise_sigma"":1.6089759052191097,""saturation"":0.9901455941062565},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
